ID,Title,Vulnerability_Mapping,Abstraction,Description,Impact,Mitigation,Comments,Alternate_Terms
357,Insufficient UI Warning of Dangerous Operations,ALLOWED,Base,"The user interface provides a warning to a user regarding dangerous or sensitive operations, but the warning is not noticeable enough to warrant attention.","Hide Activities
Scope: Non-Repudiation",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
358,Improperly Implemented Security Check for Standard,ALLOWED,Base,"The product does not implement or incorrectly implements one or more security-relevant checks as specified by the design of a standardized algorithm, protocol, or technique.","Bypass Protection Mechanism
Scope: Access Control",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
359,Exposure of Private Personal Information to an Unauthorized Actor,ALLOWED,Base,"The product does not properly prevent a person's private, personal information from being accessed by actors who either (1) are not explicitly authorized to access the information or (2) do not have the implicit consent of the person about whom the information is collected.","Read Application Data
Scope: Confidentiality","Identify and consult all relevant regulations for personal privacy.  An organization may be required to comply with certain federal and state regulations, depending on its location, the type of business it conducts, and the nature of any private data it handles.  Regulations may include Safe Harbor Privacy Framework [ REF-340 ], Gramm-Leach Bliley Act (GLBA) [ REF-341 ], Health Insurance Portability and Accountability Act (HIPAA) [ REF-342 ], General Data Protection Regulation (GDPR) [ REF-1047 ], California Consumer Privacy Act (CCPA) [ REF-1048 ], and others.
----------------
Carefully evaluate how secure design may interfere with privacy, and vice versa.  Security and privacy concerns often seem to compete with each other. From a security perspective, all important operations should be recorded so that any anomalous activity can later be identified. However, when private data is involved, this practice can in fact create risk. Although there are many ways in which private data can be handled unsafely, a common risk stems from misplaced trust. Programmers often trust the operating environment in which a program runs, and therefore believe that it is acceptable store private information on the file system, in the registry, or in other locally-controlled resources. However, even if access to certain resources is restricted, this does not guarantee that the individuals who do have access can be trusted.
----------------
Strategy: Attack Surface Reduction Some tools can automatically analyze
		documents to redact, strip, or ""sanitize"" private
		information, although some human review might be
		necessary. Tools may vary in terms of which document
		formats can be processed. When calling an external program to automatically
		  generate or convert documents, invoke the program with
		  any available options that avoid generating sensitive
		  metadata.  Some formats have well-defined fields that
		  could contain private data, such as Exchangeable image
		  file format (Exif), which can contain potentially
		  sensitive metadata such as geolocation, date, and time
		  [ REF-1515 ] [ REF-1516 ].",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,"Privacy violation
                                    





                                        Privacy leak / Privacy leakage
                                    





                                        PPI
                                    

acronym for Private Personal Information




                                        PII
                                    

acronym for Personally Identifiable Information




                                        PHI
                                    

acronym for Protected Health Information"
360,Trust of System Event Data,ALLOWED,Base,"Security based on event locations are insecure and can be spoofed.

Events are a messaging system which may provide control data to programs listening for events. Events often do not have any type of authentication framework to allow them to be verified from a trusted source. Any application, in Windows, on a given desktop can send a message to any window on the same desktop. There is no authentication framework for these messages. Therefore, any message can be used to manipulate any process on the desktop if the process does not check the validity and safeness of those messages.","Gain Privileges or Assume Identity; Execute Unauthorized Code or Commands
Scope: Integrity, Confidentiality, Availability, Access Control If one trusts the system-event information and executes commands based on it, one could potentially take actions based on a spoofed identity.",Never trust or rely any of the information in an Event for security.,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),ALLOWED,Class,"The product contains a concurrent code sequence that requires temporary, exclusive access to a shared resource, but a timing window exists in which the shared resource can be modified by another code sequence operating concurrently.

A race condition occurs within concurrent environments, and it is effectively a property of a code sequence. Depending on the context, a code sequence may be in the form of a function call, a small number of instructions, a series of program invocations, etc.
A race condition violates these properties, which are closely related:

Exclusivity - the code sequence is given exclusive access to the shared resource, i.e., no other code sequence can modify properties of the shared resource before the original sequence has completed execution.
Atomicity - the code sequence is behaviorally atomic, i.e., no other thread or process can concurrently execute the same sequence of instructions (or a subset) against the same resource.

A race condition exists when an ""interfering code sequence"" can still access the shared resource, violating exclusivity.
The interfering code sequence could be ""trusted"" or ""untrusted."" A trusted interfering code sequence occurs within the product; it cannot be modified by the attacker, and it can only be invoked indirectly. An untrusted interfering code sequence can be authored directly by the attacker, and typically it is external to the vulnerable product.","DoS: Resource Consumption (CPU); DoS: Resource Consumption (Memory); DoS: Resource Consumption (Other)
Scope: Availability When a race condition makes it possible to bypass a resource cleanup routine or trigger multiple initialization routines, it may lead to resource exhaustion.

DoS: Crash, Exit, or Restart; DoS: Instability
Scope: Availability When a race condition allows multiple control flows to access a resource simultaneously, it might lead the product(s) into unexpected states, possibly resulting in a crash.

Read Files or Directories; Read Application Data
Scope: Confidentiality, Integrity When a race condition is combined with predictable resource names and loose permissions, it may be possible for an attacker to overwrite or access confidential data ( CWE-59 ).

Execute Unauthorized Code or Commands; Gain Privileges or Assume Identity; Bypass Protection Mechanism
Scope: Access Control This can have security implications when the expected synchronization is in security-critical code, such as recording whether a user is authenticated or modifying important state information that should not be influenced by an outsider.","In languages that support it, use synchronization primitives. Only wrap these around critical code to minimize the impact on performance.
----------------
Use thread-safe capabilities such as the data access abstraction in Spring.
----------------
Minimize the usage of shared resources in order to remove as much complexity as possible from the control flow and to reduce the likelihood of unexpected conditions occurring. Additionally, this will minimize the amount of synchronization necessary and may even help to reduce the likelihood of a denial of service where an attacker may be able to repeatedly trigger a critical section ( CWE-400 ).
----------------
When using multithreading and operating on shared variables, only use thread-safe functions.
----------------
Use atomic operations on shared variables. Be wary of innocent-looking constructs such as ""x++"". This may appear atomic at the code layer, but it is actually non-atomic at the instruction layer, since it involves a read, followed by a computation, followed by a write.
----------------
Use a mutex if available, but be sure to avoid related weaknesses such as CWE-412 .
----------------
Avoid double-checked locking ( CWE-609 ) and other implementation errors that arise when trying to avoid the overhead of synchronization.
----------------
Disable interrupts or signals over critical parts of the code, but also make sure that the code does not go into a large or infinite loop.
----------------
Use the volatile type modifier for critical variables to avoid unexpected compiler optimization or reordering. This does not necessarily solve the synchronization problem, but it can help.
----------------
Strategy: Environment Hardening Run your code using the lowest privileges that are required to accomplish the necessary tasks [ REF-76 ]. If possible, create isolated accounts with limited privileges that are only used for a single task. That way, a successful attack will not immediately give the attacker access to the rest of the software or its environment. For example, database applications rarely need to run as the database administrator, especially in day-to-day operations.",Examine children of this entry to see if there is a better fit,Race Condition
363,Race Condition Enabling Link Following,ALLOWED,Base,"The product checks the status of a file or directory before accessing it, which produces a race condition in which the file can be replaced with a link before the access is performed, causing the product to access the wrong file.

While developers might expect that there is a very narrow time window between the time of check and time of use, there is still a race condition. An attacker could cause the product to slow down (e.g. with memory consumption), causing the time window to become larger. Alternately, in some situations, the attacker could win the race by performing a large number of attacks.","Read Files or Directories; Modify Files or Directories
Scope: Confidentiality, Integrity",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
368,Context Switching Race Condition,ALLOWED,Base,"A product performs a series of non-atomic actions to switch between contexts that cross privilege or other security boundaries, but a race condition allows an attacker to modify or misrepresent the product's behavior during the switch.

This is commonly seen in web browser vulnerabilities in which the attacker can perform certain actions while the browser is transitioning from a trusted to an untrusted domain, or vice versa, and the browser performs the actions on one domain using the trust level and resources of the other domain.","Modify Application Data; Read Application Data
Scope: Integrity, Confidentiality",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
385,Covert Timing Channel,ALLOWED,Base,"Covert timing channels convey information by modulating some aspect of system behavior over time, so that the program receiving the information can observe system behavior and infer protected information.

In some instances, knowing when data is transmitted between parties can provide a malicious user with privileged information. Also, externally monitoring the timing of operations can potentially reveal sensitive data. For example, a cryptographic operation can expose its internal state if the time it takes to perform the operation varies, based on the state.
Covert channels are frequently classified as either storage or timing channels. Some examples of covert timing channels are the system's paging rate, the time a certain transaction requires to execute, and the time it takes to gain access to a shared bus.","Read Application Data; Other
Scope: Confidentiality, Other Information exposure.","Whenever possible, specify implementation strategies that do not introduce time variances in operations.
----------------
Often one can artificially manipulate the time which operations take or -- when operations occur -- can remove information from the attacker.
----------------
It is reasonable to add artificial or random delays so that the amount of CPU time consumed is independent of the action being taken by the application.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
386,Symbolic Name not Mapping to Correct Object,ALLOWED,Base,"A constant symbolic reference to an object is used, even though the reference can resolve to a different object over time.","Gain Privileges or Assume Identity
Scope: Access Control The attacker can gain access to otherwise unauthorized resources.

Modify Application Data; Modify Files or Directories; Read Application Data; Read Files or Directories; Other
Scope: Integrity, Confidentiality, Other Race conditions such as this kind may be employed to gain read or write access to resources not normally readable or writable by the user in question.

Modify Application Data; Other
Scope: Integrity, Other The resource in question, or other resources (through the corrupted one) may be changed in undesirable ways by a malicious user.

Hide Activities
Scope: Non-Repudiation If a file or other resource is written in this method, as opposed to a valid way, logging of the activity may not occur.

Modify Files or Directories
Scope: Non-Repudiation, Integrity In some cases it may be possible to delete files that a malicious user might not otherwise have access to -- such as log files.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
400,Uncontrolled Resource Consumption,DISCOURAGED,Class,The product does not properly control the allocation and maintenance of a limited resource.,"DoS: Crash, Exit, or Restart; DoS: Resource Consumption (CPU); DoS: Resource Consumption (Memory); DoS: Resource Consumption (Other)
Scope: Availability If an attacker can trigger the allocation of the limited resources, but the number or size of the resources is not controlled, then the most common result is denial of service. This would prevent valid users from accessing the product, and it could potentially have an impact on the surrounding environment, i.e., the product may slow down, crash due to unhandled errors, or lock out legitimate users. For example, a memory exhaustion attack against an application could slow down the application as well as its host operating system.

Bypass Protection Mechanism; Other
Scope: Access Control, Other In some cases it may be possible to force the product to ""fail open"" in the event of resource exhaustion. The state of the product -- and possibly the security functionality - may then be compromised.","Design throttling mechanisms into the system architecture. The best protection is to limit the amount of resources that an unauthorized user can cause to be expended. A strong authentication and access control model will help prevent such attacks from occurring in the first place. The login application should be protected against DoS attacks as much as possible. Limiting the database access, perhaps by caching result sets, can help minimize the resources expended. To further limit the potential for a DoS attack, consider tracking the rate of requests received from users and blocking requests that exceed a defined rate threshold.
----------------
Mitigation of resource exhaustion attacks requires that the target system either: recognizes the attack and denies that user further access for a given amount of time, or uniformly throttles all requests in order to make it more difficult to consume resources more quickly than they can again be freed. The first of these solutions is an issue in itself though, since it may allow attackers to prevent the use of the system by a particular valid user. If the attacker impersonates the valid user, they may be able to prevent the user from accessing the server in question. The second solution is simply difficult to effectively institute -- and even when properly done, it does not provide a full solution. It simply makes the attack require more resources on the part of the attacker.
----------------
Ensure that protocols have specific limits of scale placed on them.
----------------
Ensure that all failures in resource allocation place the system into a safe posture.","Closely analyze the specific mistake that is causing resource consumption, and perform a CWE mapping for that mistake. Consider children/descendants such as CWE-770 : Allocation of Resources Without Limits or Throttling, CWE-771 : Missing Reference to Active Allocated Resource, CWE-410 : Insufficient Resource Pool, CWE-772 : Missing Release of Resource after Effective Lifetime, CWE-834 : Excessive Iteration, CWE-405 : Asymmetric Resource Consumption (Amplification), and others.",Resource Exhaustion
402,Transmission of Private Resources into a New Sphere ('Resource Leak'),ALLOWED,Class,The product makes resources available to untrusted parties when those resources are only intended to be accessed by the product.,"Read Application Data
Scope: Confidentiality",N/A,Examine children of this entry to see if there is a better fit,Resource Leak
405,Asymmetric Resource Consumption (Amplification),ALLOWED,Class,"The product does not properly control situations in which an adversary can cause the product to consume or produce excessive resources without requiring the adversary to invest equivalent work or otherwise prove authorization, i.e., the adversary's influence is ""asymmetric.""

This can lead to poor performance due to ""amplification"" of resource consumption, typically in a non-linear fashion.  This situation is worsened if the product allows malicious users or attackers to consume more resources than their access level permits.","DoS: Amplification; DoS: Resource Consumption (CPU); DoS: Resource Consumption (Memory); DoS: Resource Consumption (Other)
Scope: Availability Likelihood: High Sometimes this is a factor in ""flood"" attacks, but other types of amplification exist.","An application must make resources available to a client commensurate with the client's access level.
----------------
An application must, at all times, keep track of allocated resources and meter their usage appropriately.
----------------
Consider disabling resource-intensive algorithms on the server side, such as Diffie-Hellman key exchange. Effectiveness: High Note: Business requirements may prevent disabling resource-intensive algorithms.",Examine children of this entry to see if there is a better fit,N/A
406,Insufficient Control of Network Message Volume (Network Amplification),ALLOWED,Class,"The product does not sufficiently monitor or control transmitted network traffic volume, so that an actor can cause the product to transmit more traffic than should be allowed for that actor.

In the absence of a policy to restrict asymmetric resource consumption, the application or system cannot distinguish between legitimate transmissions and traffic intended to serve as an amplifying attack on target systems. Systems can often be configured to restrict the amount of traffic sent out on behalf of a client, based on the client's origin or access level. This is usually defined in a resource allocation policy. In the absence of a mechanism to keep track of transmissions, the system or application can be easily abused to transmit asymmetrically greater traffic than the request or client should be permitted to.","DoS: Amplification; DoS: Crash, Exit, or Restart; DoS: Resource Consumption (CPU); DoS: Resource Consumption (Memory); DoS: Resource Consumption (Other)
Scope: Availability System resources can be quickly consumed leading to poor application performance or system crash. This may affect network performance and could be used to attack other systems and applications relying on network performance.","Strategy: Separation of Privilege An application must make network resources available to a client commensurate with the client's access level.
----------------
Define a clear policy for network resource allocation and consumption.
----------------
An application must, at all times, keep track of network resources and meter their usage appropriately.","This entry is classified in a part of CWE's hierarchy that does not have sufficiently low-level coverage, which might reflect a lack of classification-oriented weakness research in the software security community. Conduct careful root cause analysis to determine the original mistake that led to this weakness. If closer analysis reveals that this weakness is appropriate, then this might be the best available CWE to use for mapping. If no other option is available, then it is acceptable to map to this CWE.",N/A
407,Inefficient Algorithmic Complexity,ALLOWED,Class,"An algorithm in a product has an inefficient worst-case computational complexity that may be detrimental to system performance and can be triggered by an attacker, typically using crafted manipulations that ensure that the worst case is being reached.","DoS: Resource Consumption (CPU); DoS: Resource Consumption (Memory); DoS: Resource Consumption (Other)
Scope: Availability The typical consequence is CPU consumption, but memory consumption and consumption of other resources can also occur.",N/A,Examine children of this entry to see if there is a better fit,"Quadratic Complexity
                                    

Used when the algorithmic complexity is related to the square of the number of inputs (N^2)"
408,Incorrect Behavior Order: Early Amplification,ALLOWED,Base,The product allows an entity to perform a legitimate but expensive operation before authentication or authorization has taken place.,"DoS: Amplification; DoS: Crash, Exit, or Restart; DoS: Resource Consumption (CPU); DoS: Resource Consumption (Memory)
Scope: Availability System resources, CPU and memory, can be quickly consumed. This can lead to poor system performance or system crash.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
409,Improper Handling of Highly Compressed Data (Data Amplification),ALLOWED,Base,"The product does not handle or incorrectly handles a compressed input with a very high compression ratio that produces a large output.

An example of data amplification is a ""decompression bomb,"" a small ZIP file that can produce a large amount of data when it is decompressed.","DoS: Amplification; DoS: Crash, Exit, or Restart; DoS: Resource Consumption (CPU); DoS: Resource Consumption (Memory)
Scope: Availability System resources, CPU and memory, can be quickly consumed. This can lead to poor system performance or system crash.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
410,Insufficient Resource Pool,ALLOWED,Class,"The product's resource pool is not large enough to handle peak demand, which allows an attacker to prevent others from accessing the resource by using a (relatively) large number of requests for resources.

Frequently the consequence is a ""flood"" of connection or sessions.","DoS: Crash, Exit, or Restart; Other
Scope: Availability, Integrity, Other Floods often cause a crash or other problem besides denial of the resource itself; these are likely examples of *other* vulnerabilities, not an insufficient resource pool.","Do not perform resource-intensive transactions for unauthenticated users and/or invalid requests.
----------------
Consider implementing a velocity check mechanism which would detect abusive behavior.
----------------
Consider load balancing as an option to handle heavy loads.
----------------
Make sure that resource handles are properly closed when no longer needed.
----------------
Identify the system's resource intensive operations and consider protecting them from abuse (e.g. malicious automated script which runs the resources out).",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
412,Unrestricted Externally Accessible Lock,ALLOWED,Base,"The product properly checks for the existence of a lock, but the lock can be externally controlled or influenced by an actor that is outside of the intended sphere of control.

This prevents the product from acting on associated resources or performing other behaviors that are controlled by the presence of the lock. Relevant locks might include an exclusive lock or mutex, or modifying a shared resource that is treated as a lock. If the lock can be held for an indefinite period of time, then the denial of service could be permanent.","DoS: Resource Consumption (Other)
Scope: Availability When an attacker can control a lock, the program may wait indefinitely until the attacker releases the lock, causing a denial of service to other users of the program. This is especially problematic if there is a blocking operation on the lock.","Use any access control that is offered by the functionality that is offering the lock.
----------------
Use unpredictable names or identifiers for the locks. This might not always be possible or feasible.
----------------
Consider modifying your code to use non-blocking synchronization methods.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
413,Improper Resource Locking,ALLOWED,Base,"The product does not lock or does not correctly lock a resource when the product must have exclusive access to the resource.

When a resource is not properly locked, an attacker could modify the resource while it is being operated on by the product. This might violate the product's assumption that the resource will not change, potentially leading to unexpected behaviors.","Modify Application Data; DoS: Instability; DoS: Crash, Exit, or Restart
Scope: Integrity, Availability","Use a non-conflicting privilege scheme.
----------------
Use synchronization when locking a resource.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
414,Missing Lock Check,ALLOWED,Base,A product does not check to see if a lock is present before performing sensitive operations on a resource.,"Modify Application Data; DoS: Instability; DoS: Crash, Exit, or Restart
Scope: Integrity, Availability",Implement a reliable lock mechanism.,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
419,Unprotected Primary Channel,ALLOWED,Base,"The product uses a primary channel for administration or restricted functionality, but it does not properly protect the channel.","Gain Privileges or Assume Identity; Bypass Protection Mechanism
Scope: Access Control","Do not expose administrative functionnality on the user UI.
----------------
Protect the administrative/restricted functionality with a strong authentication mechanism.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
420,Unprotected Alternate Channel,ALLOWED,Base,"The product protects a primary channel, but it does not use the same level of protection for an alternate channel.","Gain Privileges or Assume Identity; Bypass Protection Mechanism
Scope: Access Control",Identify all alternate channels and use the same protection mechanisms that are used for the primary channels.,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
421,Race Condition During Access to Alternate Channel,ALLOWED,Base,"The product opens an alternate channel to communicate with an authorized user, but the channel is accessible to other actors.

This creates a race condition that allows an attacker to access the channel before the authorized user does.","Gain Privileges or Assume Identity; Bypass Protection Mechanism
Scope: Access Control",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
424,Improper Protection of Alternate Path,ALLOWED,Class,The product does not sufficiently protect all possible paths that a user can take to access restricted functionality or resources.,"Bypass Protection Mechanism; Gain Privileges or Assume Identity
Scope: Access Control",Deploy different layers of protection to implement security in depth.,Examine children of this entry to see if there is a better fit,N/A
434,Unrestricted Upload of File with Dangerous Type,ALLOWED,Base,The product allows the upload or transfer of dangerous file types that are automatically processed within its environment.,"Execute Unauthorized Code or Commands
Scope: Integrity, Confidentiality, Availability Arbitrary code execution is possible if an uploaded file is interpreted and executed as code by the recipient. This is especially true for web-server extensions such as .asp and .php because these file types are often treated as automatically executable, even when file system permissions do not specify execution. For example, in Unix environments, programs typically cannot run unless the execute bit is set, but PHP programs may be executed by the web server without directly invoking them on the operating system.","Generate a new, unique filename for an uploaded file instead of using the user-supplied filename, so that no external input is used at all.[ REF-422 ] [ REF-423 ]
----------------
Strategy: Enforcement by Conversion When the set of acceptable objects, such as filenames or URLs, is limited or known, create a mapping from a set of fixed input values (such as numeric IDs) to the actual filenames or URLs, and reject all other inputs.
----------------
Consider storing the uploaded files outside of the web document root entirely. Then, use other mechanisms to deliver the files dynamically. [ REF-423 ]
----------------
Strategy: Input Validation Assume all input is malicious. Use an ""accept known good"" input validation strategy, i.e., use a list of acceptable inputs that strictly conform to specifications. Reject any input that does not strictly conform to specifications, or transform it into something that does. When performing input validation, consider all potentially relevant properties, including length, type of input, the full range of acceptable values, missing or extra inputs, syntax, consistency across related fields, and conformance to business rules. As an example of business rule logic, ""boat"" may be syntactically valid because it only contains alphanumeric characters, but it is not valid if the input is only expected to contain colors such as ""red"" or ""blue."" Do not rely exclusively on looking for malicious or malformed inputs.  This is likely to miss at least one undesirable input, especially if the code's environment changes. This can give attackers enough room to bypass the intended validation. However, denylists can be useful for detecting potential attacks or determining which inputs are so malformed that they should be rejected outright. For example, limiting filenames to alphanumeric characters can help to restrict the introduction of unintended file extensions.
----------------
Define a very limited set of allowable extensions and only generate filenames that end in these extensions. Consider the possibility of XSS ( CWE-79 ) before allowing .html or .htm file types.
----------------
Strategy: Input Validation Ensure that only one extension is used in the filename. Some web servers, including some versions of Apache, may process files based on inner extensions so that ""filename.php.gif"" is fed to the PHP interpreter.[ REF-422 ] [ REF-423 ]
----------------
When running on a web server that supports case-insensitive filenames, perform case-insensitive evaluations of the extensions that are provided.
----------------
For any security checks that are performed on the client side, ensure that these checks are duplicated on the server side, in order to avoid CWE-602 . Attackers can bypass the client-side checks by modifying values after the checks have been performed, or by changing the client to remove the client-side checks entirely. Then, these modified values would be submitted to the server.
----------------
Do not rely exclusively on sanity checks of file contents to ensure that the file is of the expected type and size. It may be possible for an attacker to hide code in some file segments that will still be executed by the server. For example, GIF images may contain a free-form comments field.
----------------
Do not rely exclusively on the MIME content type or filename attribute when determining how to render a file. Validating the MIME content type and ensuring that it matches the extension is only a partial solution.
----------------
Strategy: Environment Hardening Run your code using the lowest privileges that are required to accomplish the necessary tasks [ REF-76 ]. If possible, create isolated accounts with limited privileges that are only used for a single task. That way, a successful attack will not immediately give the attacker access to the rest of the software or its environment. For example, database applications rarely need to run as the database administrator, especially in day-to-day operations.
----------------
Strategy: Sandbox or Jail Run the code in a ""jail"" or similar sandbox environment that enforces strict boundaries between the process and the operating system. This may effectively restrict which files can be accessed in a particular directory or which commands can be executed by the software. OS-level examples include the Unix chroot jail, AppArmor, and SELinux. In general, managed code may provide some protection. For example, java.io.FilePermission in the Java SecurityManager allows the software to specify restrictions on file operations. This may not be a feasible solution, and it only limits the impact to the operating system; the rest of the application may still be subject to compromise. Be careful to avoid CWE-243 and other weaknesses related to jails. Effectiveness: Limited Note: The effectiveness of this mitigation depends on the prevention capabilities of the specific sandbox or jail being used and might only help to reduce the scope of an attack, such as restricting the attacker to certain system calls or limiting the portion of the file system that can be accessed.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,"Unrestricted File Upload
                                    

Used in vulnerability databases and elsewhere, but it is insufficiently precise. The phrase could be interpreted as the lack of restrictions on the size or number of uploaded files, which is a resource consumption issue."
436,Interpretation Conflict,ALLOWED,Class,"Product A handles inputs or steps differently than Product B, which causes A to perform incorrect actions based on its perception of B's state.

This is generally found in proxies, firewalls, anti-virus software, and other intermediary devices that monitor, allow, deny, or modify traffic based on how the client or server is expected to behave.","Unexpected State; Varies by Context
Scope: Integrity, Other",N/A,Examine children of this entry to see if there is a better fit,N/A
437,Incomplete Model of Endpoint Features,ALLOWED,Base,"A product acts as an intermediary or monitor between two or more endpoints, but it does not have a complete model of an endpoint's features, behaviors, or state, potentially causing the product to perform incorrect actions based on this incomplete model.","Unexpected State; Varies by Context
Scope: Integrity, Other",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
439,Behavioral Change in New Version or Environment,ALLOWED,Base,"A's behavior or functionality changes with a new version of A, or a new environment, which is not known (or manageable) by B.","Quality Degradation; Varies by Context
Scope: Other",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,Functional change
440,Expected Behavior Violation,ALLOWED,Base,"A feature, API, or function does not perform according to its specification.","Quality Degradation; Varies by Context
Scope: Other",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
441,Unintended Proxy or Intermediary ('Confused Deputy'),ALLOWED,Class,"The product receives a request, message, or directive from an upstream component, but the product does not sufficiently preserve the original source of the request before forwarding the request to an external actor that is outside of the product's control sphere. This causes the product to appear to be the source of the request, leading it to act as a proxy or other intermediary between the upstream component and the external actor.

If an attacker cannot directly contact a target, but the product has access to the target, then the attacker can send a request to the product and have it be forwarded to the target. The request would appear to be coming from the product's system, not the attacker's system. As a result, the attacker can bypass access controls (such as firewalls) or hide the source of malicious requests, since the requests would not be coming directly from the attacker.
Since proxy functionality and message-forwarding often serve a legitimate purpose, this issue only becomes a vulnerability when:

The product runs with different privileges or on a different system, or otherwise has different levels of access than the upstream component;
The attacker is prevented from making the request directly to the target; and
The attacker can create a request that the proxy does not explicitly intend to be forwarded on the behalf of the requester. Such a request might point to an unexpected hostname, port number, hardware IP, or service. Or, the request might be sent to an allowed service, but the request could contain disallowed directives, commands, or resources.","Gain Privileges or Assume Identity; Hide Activities; Execute Unauthorized Code or Commands
Scope: Non-Repudiation, Access Control","Enforce the use of strong mutual authentication mechanism between the two parties.
----------------
Whenever a product is an intermediary or proxy for
                   transactions between two other components, the proxy core
                   should not drop the identity of the initiator of the
                   transaction. The immutability of the identity of the
                   initiator must be maintained and should be forwarded all the
                   way to the target.",Examine children of this entry to see if there is a better fit,"Confused Deputy
                                    

This weakness is sometimes referred to as the ""Confused deputy"" problem, in which an attacker misuses the authority of one victim (the ""confused deputy"") to use that victim's legitimate (restricted) capabilities to target another victim."
446,UI Discrepancy for Security Feature,ALLOWED,Class,"The user interface does not correctly enable or configure a security feature, but the interface provides feedback that causes the user to believe that the feature is in a secure state.

When the user interface does not properly reflect what the user asks of it, then it can lead the user into a false sense of security. For example, the user might check a box to enable a security option to enable encrypted communications, but the product does not actually enable the encryption. Alternately, the user might provide a ""restrict ALL"" access control rule, but the product only implements ""restrict SOME"".","Varies by Context
Scope: Other",N/A,Examine children of this entry to see if there is a better fit,N/A
