ID,Title,Vulnerability_Mapping,Abstraction,Description,Impact,Mitigation,Comments,Alternate_Terms
202,Exposure of Sensitive Information Through Data Queries,ALLOWED,Base,"When trying to keep information confidential, an attacker can often infer some of the information by using statistics.

In situations where data should not be tied to individual users, but a large number of users should be able to make queries that ""scrub"" the identity of users, it may be possible to get information about a user -- e.g., by specifying search terms that are known to be unique to that user.","Read Files or Directories; Read Application Data
Scope: Confidentiality Sensitive information may possibly be leaked through data queries accidentally.",This is a complex topic. See the [ REF-1492 ] for a good discussion of best practices.,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
208,Observable Timing Discrepancy,ALLOWED,Base,"Two separate operations in a product require different amounts of time to complete, in a way that is observable to an actor and reveals security-relevant information about the state of the product, such as whether a particular operation was successful or not.

In security-relevant contexts, even small variations in timing can be exploited by attackers to indirectly infer certain details about the product's internal operations.  For example, in some cryptographic algorithms, attackers can use timing differences to infer certain properties about a private key, making the key easier to guess.  Timing discrepancies effectively form a timing side channel.","Read Application Data; Bypass Protection Mechanism
Scope: Confidentiality, Access Control",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
213,Exposure of Sensitive Information Due to Incompatible Policies,ALLOWED,Base,"The product's intended functionality exposes information to certain actors in accordance with the developer's security policy, but this information is regarded as sensitive according to the intended security policies of other stakeholders such as the product's administrator, users, or others whose information is being processed.

When handling information, the developer must consider whether the information is regarded as sensitive by different stakeholders, such as users or administrators.  Each stakeholder effectively has its own intended security policy that the product is expected to uphold.  When a developer does not treat that information as sensitive, this can introduce a vulnerability that violates the expectations of the product's users.","Read Application Data
Scope: Confidentiality",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
226,Sensitive Information in Resource Not Removed Before Reuse,ALLOWED,Base,"The product releases a resource such as memory or a file so that it can be made available for reuse, but it does not clear or ""zeroize"" the information contained in the resource before the product performs a critical state transition or makes the resource available for reuse by other entities.

When resources are released, they can be made available for reuse. For example, after memory is de-allocated, an operating system may make the memory available to another process, or disk space may be reallocated when a file is deleted. As removing information requires time and additional resources, operating systems do not usually clear the previously written information.
Even when the resource is reused by the same process, this weakness can arise when new data is not as large as the old data, which leaves portions of the old data still available. Equivalent errors can occur in other situations where the length of data is variable but the associated data structure is not. If memory is not cleared after use, the information may be read by less trustworthy parties when the memory is reallocated.
This weakness can apply in hardware, such as when a device or system switches between power, sleep, or debug states during normal operation, or when execution changes to different users or privilege levels.","Read Application Data
Scope: Confidentiality","During critical state transitions, information not needed in the next state should be removed or overwritten with fixed patterns (such as all 0's) or random data, before the transition to the next state. Effectiveness: High

When releasing, de-allocating, or deleting a resource, overwrite its data and relevant metadata with fixed patterns or random data. Be cautious about complex resource types whose underlying representation might be non-contiguous or change at a low level, such as how a file might be split into different chunks on a file system, even though ""logical"" file positions are contiguous at the application layer. Such resource types might require invocation of special modes or APIs to tell the underlying operating system to perform the necessary clearing, such as SDelete (Secure Delete) on Windows, although the appropriate functionality might not be available at the application layer. Effectiveness: High",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
228,Improper Handling of Syntactically Invalid Structure,ALLOWED,Class,The product does not handle or incorrectly handles input that is not syntactically well-formed with respect to the associated specification.,"Unexpected State; DoS: Crash, Exit, or Restart; DoS: Resource Consumption (CPU)
Scope: Integrity, Availability If an input is syntactically invalid, then processing the input could place the system in an unexpected state that could lead to a crash, consume available system resources or other unintended behaviors.",N/A,Examine children of this entry to see if there is a better fit,N/A
234,Failure to Handle Missing Parameter,DISCOURAGED,Variant,"If too few arguments are sent to a function, the function will still pop the expected number of arguments from the stack. Potentially, a variable number of arguments could be exhausted in a function as well.","Execute Unauthorized Code or Commands; Gain Privileges or Assume Identity
Scope: Integrity, Confidentiality, Availability, Access Control There is the potential for arbitrary code execution with privileges of the vulnerable program if function parameter list is exhausted.

DoS: Crash, Exit, or Restart
Scope: Availability Potentially a program could fail if it needs more arguments then are available.","This issue can be simply combated with the use of proper build process.

Forward declare all functions. This is the recommended solution. Properly forward declaration of all used functions will result in a compiler error if too few arguments are sent to a function.",See maintenance notes.,N/A
250,Execution with Unnecessary Privileges,ALLOWED,Base,"The product performs an operation at a privilege level that is higher than the minimum level required, which creates new weaknesses or amplifies the consequences of other weaknesses.","Gain Privileges or Assume Identity; Execute Unauthorized Code or Commands; Read Application Data; DoS: Crash, Exit, or Restart
Scope: Confidentiality, Integrity, Availability, Access Control An attacker will be able to gain access to any resources that are allowed by the extra privileges. Common results include executing code, disabling services, and reading restricted data. New weaknesses can be exposed because running with extra privileges, such as root or Administrator, can disable the normal security checks being performed by the operating system or surrounding environment. Other pre-existing weaknesses can turn into security vulnerabilities if they occur while operating at raised privileges.","Strategy: Environment Hardening Run your code using the lowest privileges that are required to accomplish the necessary tasks [ REF-76 ]. If possible, create isolated accounts with limited privileges that are only used for a single task. That way, a successful attack will not immediately give the attacker access to the rest of the software or its environment. For example, database applications rarely need to run as the database administrator, especially in day-to-day operations.

Strategy: Separation of Privilege Identify the functionality that requires additional privileges, such as access to privileged operating system resources. Wrap and centralize this functionality if possible, and isolate the privileged code as much as possible from other code [ REF-76 ]. Raise privileges as late as possible, and drop them as soon as possible to avoid CWE-271 . Avoid weaknesses such as CWE-288 and CWE-420 by protecting all possible communication channels that could interact with the privileged code, such as a secondary socket that is only intended to be accessed by administrators.

Strategy: Attack Surface Reduction Identify the functionality that requires additional privileges, such as access to privileged operating system resources. Wrap and centralize this functionality if possible, and isolate the privileged code as much as possible from other code [ REF-76 ]. Raise privileges as late as possible, and drop them as soon as possible to avoid CWE-271 . Avoid weaknesses such as CWE-288 and CWE-420 by protecting all possible communication channels that could interact with the privileged code, such as a secondary socket that is only intended to be accessed by administrators.

Perform extensive input validation for any privileged code that must be exposed to the user and reject anything that does not fit your strict requirements.

When dropping privileges, ensure that they have been dropped successfully to avoid CWE-273 . As protection mechanisms in the environment get stronger, privilege-dropping calls may fail even if it seems like they would always succeed.

If circumstances force you to run with extra privileges, then determine the minimum access level necessary. First identify the different permissions that the software and its users will need to perform their actions, such as file read and write permissions, network socket permissions, and so forth. Then explicitly allow those actions while denying all else [ REF-76 ]. Perform extensive input validation and canonicalization to minimize the chances of introducing a separate vulnerability. This mitigation is much more prone to error than dropping the privileges in the first place.

Strategy: Environment Hardening Ensure that the software runs properly under the United States Government Configuration Baseline (USGCB) [ REF-199 ] or an equivalent hardening configuration guide, which many organizations use to limit the attack surface and potential risk of deployed software.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
257,Storing Passwords in a Recoverable Format,ALLOWED,Base,"The storage of passwords in a recoverable format makes them subject to password reuse attacks by malicious users. In fact, it should be noted that recoverable encrypted passwords provide no significant benefit over plaintext passwords since they are subject not only to reuse by malicious attackers but also by malicious insiders. If a system administrator can recover a password directly, or use a brute force search on the available information, the administrator can use the password on other accounts.","Gain Privileges or Assume Identity
Scope: Confidentiality, Access Control User's passwords may be revealed.

Gain Privileges or Assume Identity
Scope: Access Control Revealed passwords may be reused elsewhere to impersonate the users in question.","Use strong, non-reversible encryption to protect stored passwords.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
259,Use of Hard-coded Password,ALLOWED,Variant,"The product contains a hard-coded password, which it uses for its own inbound authentication or for outbound communication to external components.

There are two main variations of a hard-coded password:

Inbound: the product contains an authentication mechanism that checks for a hard-coded password.
Outbound: the product connects to another system or component, and it contains a hard-coded password for connecting to that component.","Gain Privileges or Assume Identity
Scope: Access Control If hard-coded passwords are used, it is almost certain that malicious users can gain access through the account in question.

Gain Privileges or Assume Identity; Hide Activities; Reduce Maintainability
Scope: Access Control A hard-coded password typically leads to a significant authentication failure that can be difficult for the system administrator to detect. Once detected, it can be difficult to fix, so the administrator may be forced into disabling the product entirely.","For outbound authentication: store passwords outside of the code in a strongly-protected, encrypted configuration file or database that is protected from access by all outsiders, including other local users on the same system. Properly protect the key ( CWE-320 ). If you cannot use encryption to protect the file, then make sure that the permissions are as restrictive as possible.

For inbound authentication: Rather than hard-code a default username and password for first time logins, utilize a ""first login"" mode that requires the user to enter a unique strong password.

Perform access control checks and limit which entities can access the feature that requires the hard-coded password. For example, a feature might only be enabled through the system console instead of through a network connection.

For inbound authentication: apply strong one-way hashes to your passwords and store those hashes in a configuration file or database with appropriate access control. That way, theft of the file/database still requires the attacker to try to crack the password. When receiving an incoming password during authentication, take the hash of the password and compare it to the hash that you have saved. Use randomly assigned salts for each separate hash that you generate. This increases the amount of computation that an attacker needs to conduct a brute-force attack, possibly limiting the effectiveness of the rainbow table method.

For front-end to back-end connections: Three solutions are possible, although none are complete. The first suggestion involves the use of generated passwords which are changed automatically and must be entered at given time intervals by a system administrator. These passwords will be held in memory and only be valid for the time intervals. Next, the passwords used should be limited at the back end to only performing actions valid for the front end, as opposed to having full access. Finally, the messages sent should be tagged and checksummed with time sensitive values so as to prevent replay style attacks.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
263,Password Aging with Long Expiration,DISCOURAGED,Base,"The product supports password aging, but the expiration period is too long.

Password aging (or password rotation) is a policy that forces users to change their passwords after a defined time period passes, such as every 30 or 90 days. A long expiration provides more time for attackers to conduct password cracking before users are forced to change to a new password.
Note that while password aging was once considered an important security feature, it has since fallen out of favor by many, because it is not as effective against modern threats compared to other mechanisms such as slow hashes. In addition, forcing frequent changes can unintentionally encourage users to select less-secure passwords. However, password aging is still in use due to factors such as compliance requirements, e.g., Payment Card Industry Data Security Standard (PCI DSS).","Gain Privileges or Assume Identity
Scope: Access Control As passwords age, the probability that they are compromised grows.","Previously, ""password expiration"" was
			   widely advocated as a defense-in-depth approach to
			   minimize the risk of weak passwords, and it has become
			   a common practice.  Password expiration requires a
			   password to be changed within a fixed time window (such
			   as every 90 days).  However, this approach has
			   significant limitations in the current threat
			   landscape, and its utility has been reduced in light of
			   the adoption of related protection mechanisms (such as
			   password complexity and computational effort), along
			   with the recognition that regular password changes
			   often caused users to generate more predictable
			   passwords. As a result, this is now a Discouraged
			   Common Practice [ REF-1488 ] [ REF-1489 ], especially as
			   the sole factor in protecting passwords. It is still
			   strongly encouraged to force password changes in case
			   of evidence of compromise, but this is not the same as
			   a forced ""expiration"" on an arbitrary time
			   frame.

Ensure that password aging is limited so that there is a defined maximum age for passwords. Note that if the expiration window is too short, it can cause users to generate poor or predictable passwords.

Ensure that the user is notified several times leading up to the password expiration.

Create mechanisms to prevent users from reusing passwords or creating similar passwords.

Developers might disable clipboard paste operations into password fields as a way to discourage users from pasting a password into a clipboard. However, this might encourage users to choose less-secure passwords that are easier to type, and it can reduce the usability of password managers [ REF-1294 ]. Effectiveness: Discouraged Common Practice","Consider CWEs related to the reliance on
            passwords or single-factor authentication, or other CWEs
            involving weak passwords.",N/A
267,Privilege Defined With Unsafe Actions,ALLOWED,Base,"A particular privilege, role, capability, or right can be used to perform unsafe actions that were not intended, even when it is assigned to the correct entity.","Gain Privileges or Assume Identity
Scope: Access Control A user can access restricted functionality and/or sensitive information that may include administrative functionality and user accounts.","Very carefully manage the setting, management, and handling of privileges. Explicitly manage trust zones in the software.

Strategy: Environment Hardening Run your code using the lowest privileges that are required to accomplish the necessary tasks [ REF-76 ]. If possible, create isolated accounts with limited privileges that are only used for a single task. That way, a successful attack will not immediately give the attacker access to the rest of the software or its environment. For example, database applications rarely need to run as the database administrator, especially in day-to-day operations.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
269,Improper Privilege Management,DISCOURAGED,Class,"The product does not properly assign, modify, track, or check privileges for an actor, creating an unintended sphere of control for that actor.","Gain Privileges or Assume Identity
Scope: Access Control","Very carefully manage the setting, management, and handling of privileges. Explicitly manage trust zones in the software.

Strategy: Separation of Privilege Follow the principle of least privilege when assigning access rights to entities in a software system.

Strategy: Separation of Privilege Consider following the principle of separation of privilege. Require multiple conditions to be met before permitting access to a system resource.","If an error or mistake allows privilege escalation, then use the CWE ID for that mistake. Avoid using CWE-269 when only phrases such as ""privilege escalation"" or ""gain privileges"" are available, as these indicate technical impact of the vulnerability - not the root cause weakness. If the root cause seems to be directly related to privileges, then examine the children of CWE-269 for additional hints, such as Execution with Unnecessary Privileges ( CWE-250 ) or Incorrect Privilege Assignment ( CWE-266 ).",N/A
271,Privilege Dropping / Lowering Errors,ALLOWED,Class,"The product does not drop privileges before passing control of a resource to an actor that does not have those privileges.

In some contexts, a system executing with elevated permissions will hand off a process/file/etc. to another process or user. If the privileges of an entity are not reduced, then elevated privileges are spread throughout a system and possibly to an attacker.","Gain Privileges or Assume Identity
Scope: Access Control If privileges are not dropped, neither are access rights of the user. Often these rights can be prevented from being dropped.

Gain Privileges or Assume Identity; Hide Activities
Scope: Access Control, Non-Repudiation If privileges are not dropped, in some cases the system may record actions as the user which is being impersonated rather than the impersonator.","Strategy: Separation of Privilege Compartmentalize the system to have ""safe"" areas where trust boundaries can be unambiguously drawn. Do not allow sensitive data to go outside of the trust boundary and always be careful when interfacing with a compartment outside of the safe area. Ensure that appropriate compartmentalization is built into the system design, and the compartmentalization allows for and reinforces privilege separation functionality. Architects and designers should rely on the principle of least privilege to decide the appropriate time to use privileges and the time to drop privileges.

Very carefully manage the setting, management, and handling of privileges. Explicitly manage trust zones in the software.

Strategy: Separation of Privilege Consider following the principle of separation of privilege. Require multiple conditions to be met before permitting access to a system resource.",Examine children of this entry to see if there is a better fit,N/A
272,Least Privilege Violation,ALLOWED,Base,The elevated privilege level required to perform operations such as chroot() should be dropped immediately after the operation is performed.,"Gain Privileges or Assume Identity; Read Application Data; Read Files or Directories
Scope: Access Control, Confidentiality An attacker may be able to access resources with the elevated privilege that could not be accessed with the attacker's original privileges. This is particularly likely in conjunction with another flaw, such as a buffer overflow.","Very carefully manage the setting, management, and handling of privileges. Explicitly manage trust zones in the software.

Strategy: Separation of Privilege Follow the principle of least privilege when assigning access rights to entities in a software system.

Strategy: Separation of Privilege Compartmentalize the system to have ""safe"" areas where trust boundaries can be unambiguously drawn. Do not allow sensitive data to go outside of the trust boundary and always be careful when interfacing with a compartment outside of the safe area. Ensure that appropriate compartmentalization is built into the system design, and the compartmentalization allows for and reinforces privilege separation functionality. Architects and designers should rely on the principle of least privilege to decide the appropriate time to use privileges and the time to drop privileges.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
274,Improper Handling of Insufficient Privileges,DISCOURAGED,Base,"The product does not handle or incorrectly handles when it has insufficient privileges to perform an operation, leading to resultant weaknesses.","Other; Alter Execution Logic
Scope: Other",N/A,See maintenance notes.,N/A
276,Incorrect Default Permissions,ALLOWED,Base,"During installation, installed file permissions are set to allow anyone to modify those files.","Read Application Data; Modify Application Data
Scope: Confidentiality, Integrity","The architecture needs to access and modification attributes for files to only those users who actually require those actions.

Strategy: Separation of Privilege Compartmentalize the system to have ""safe"" areas where trust boundaries can be unambiguously drawn. Do not allow sensitive data to go outside of the trust boundary and always be careful when interfacing with a compartment outside of the safe area. Ensure that appropriate compartmentalization is built into the system design, and the compartmentalization allows for and reinforces privilege separation functionality. Architects and designers should rely on the principle of least privilege to decide the appropriate time to use privileges and the time to drop privileges.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
280,Improper Handling of Insufficient Permissions or Privileges,ALLOWED,Base,The product does not handle or incorrectly handles when it has insufficient privileges to access resources or functionality as specified by their permissions. This may cause it to follow unexpected code paths that may leave the product in an invalid state.,"Other; Alter Execution Logic
Scope: Other","Strategy: Separation of Privilege Compartmentalize the system to have ""safe"" areas where trust boundaries can be unambiguously drawn. Do not allow sensitive data to go outside of the trust boundary and always be careful when interfacing with a compartment outside of the safe area. Ensure that appropriate compartmentalization is built into the system design, and the compartmentalization allows for and reinforces privilege separation functionality. Architects and designers should rely on the principle of least privilege to decide the appropriate time to use privileges and the time to drop privileges.

Always check to see if you have successfully accessed a resource or system functionality, and use proper error handling if it is unsuccessful. Do this even when you are operating in a highly privileged mode, because errors or environmental conditions might still cause a failure. For example, environments with highly granular permissions/privilege models, such as Windows or Linux capabilities, can cause unexpected failures.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
282,Improper Ownership Management,ALLOWED,Class,"The product assigns the wrong ownership, or does not properly verify the ownership, of an object or resource.","Gain Privileges or Assume Identity
Scope: Access Control","Very carefully manage the setting, management, and handling of privileges. Explicitly manage trust zones in the software.",Examine children of this entry to see if there is a better fit,N/A
284,Improper Access Control,DISCOURAGED,Pillar,"The product does not restrict or incorrectly restricts access to a resource from an unauthorized actor.

Access control involves the use of several protection mechanisms such as:

Authentication (proving the identity of an actor)
Authorization (ensuring that a given actor can access a resource), and
Accountability (tracking of activities that were performed)

When any mechanism is not applied or otherwise fails, attackers can compromise the security of the product by gaining privileges, reading sensitive information, executing commands, evading detection, etc.
There are two distinct behaviors that can introduce access control weaknesses:

Specification: incorrect privileges, permissions, ownership, etc. are explicitly specified for either the user or the resource (for example, setting a password file to be world-writable, or giving administrator capabilities to a guest user). This action could be performed by the program or the administrator.
Enforcement: the mechanism contains errors that prevent it from properly enforcing the specified access control requirements (e.g., allowing the user to specify their own privileges, or allowing a syntactically-incorrect ACL to produce insecure settings). This problem occurs within the program itself, in that it does not actually enforce the intended security policy that the administrator specifies.","Varies by Context
Scope: Other","Very carefully manage the setting, management, and handling of privileges. Explicitly manage trust zones in the software.

Strategy: Separation of Privilege Compartmentalize the system to have ""safe"" areas where trust boundaries can be unambiguously drawn. Do not allow sensitive data to go outside of the trust boundary and always be careful when interfacing with a compartment outside of the safe area. Ensure that appropriate compartmentalization is built into the system design, and the compartmentalization allows for and reinforces privilege separation functionality. Architects and designers should rely on the principle of least privilege to decide the appropriate time to use privileges and the time to drop privileges.","Consider using descendants of CWE-284 that are more specific to the kind of access control involved, such as those involving authorization (Missing Authorization ( CWE-862 ), Incorrect Authorization ( CWE-863 ), Incorrect Permission Assignment for Critical Resource ( CWE-732 ), etc.); authentication (Missing Authentication ( CWE-306 ) or Weak Authentication ( CWE-1390 )); Incorrect User Management ( CWE-286 ); Improper Restriction of Communication Channel to Intended Endpoints ( CWE-923 ); etc.","Authorization
                                    

The terms ""access control"" and ""authorization"" are often used interchangeably, although many people have distinct definitions. The CWE usage of ""access control"" is intended as a general term for the various mechanisms that restrict which users can access which resources, and ""authorization"" is more narrowly defined. It is unlikely that there will be community consensus on the use of these terms."
286,Incorrect User Management,ALLOWED,Class,"The product does not properly manage a user within its environment.

Users can be assigned to the wrong group (class) of permissions resulting in unintended access rights to sensitive objects.","Varies by Context
Scope: Other",N/A,Examine children of this entry to see if there is a better fit,N/A
300,Channel Accessible by Non-Endpoint,DISCOURAGED,Class,"The product does not adequately verify the identity of actors at both ends of a communication channel, or does not adequately ensure the integrity of the channel, in a way that allows the channel to be accessed or influenced by an actor that is not an endpoint.

In order to establish secure communication between two parties, it is often important to adequately verify the identity of entities at each end of the communication channel. Inadequate or inconsistent verification may result in insufficient or incorrect identification of either communicating entity. This can have negative consequences such as misplaced trust in the entity at the other end of the channel. An attacker can leverage this by interposing between the communicating entities and masquerading as the original entity. In the absence of sufficient verification of identity, such an attacker can eavesdrop and potentially modify the communication between the original entities.","Read Application Data; Modify Application Data; Gain Privileges or Assume Identity
Scope: Confidentiality, Integrity, Access Control An attacker could pose as one of the entities and read or possibly modify the communication.","Always fully authenticate both ends of any communications channel.

Adhere to the principle of complete mediation.

A certificate binds an identity to a cryptographic key to authenticate a communicating party. Often, the certificate takes the encrypted form of the hash of the identity of the subject, the public key, and information such as time of issue or expiration using the issuer's private key. The certificate can be validated by deciphering the certificate with the issuer's public key. See also X.509 certificate signature chains and the PGP certification structure.","Consider root-cause weaknesses that allow adversary-in-the-middle attacks to happen, such as CWEs involving poor integrity protection.","Adversary-in-the-Middle / AITM
                                    





                                        Attacker-in-the-Middle / AITM
                                    





                                        Man-in-the-Middle / MITM
                                    





                                        Person-in-the-Middle / PITM
                                    





                                        Monkey-in-the-Middle
                                    





                                        Monster-in-the-Middle
                                    





                                        Manipulator-in-the-Middle
                                    





                                        On-path attack
                                    





                                        Interception attack"
301,Reflection Attack in an Authentication Protocol,ALLOWED,Base,"Simple authentication protocols are subject to reflection attacks if a malicious user can use the target machine to impersonate a trusted user.

A mutual authentication protocol requires each party to respond to a random challenge by the other party by encrypting it with a pre-shared key. Often, however, such protocols employ the same pre-shared key for communication with a number of different entities. A malicious user or an attacker can easily compromise this protocol without possessing the correct key by employing a reflection attack on the protocol.
Reflection attacks capitalize on mutual authentication schemes in order to trick the target into revealing the secret shared between it and another valid user. In a basic mutual-authentication scheme, a secret is known to both the valid user and the server; this allows them to authenticate. In order that they may verify this shared secret without sending it plainly over the wire, they utilize a Diffie-Hellman-style scheme in which they each pick a value, then request the hash of that value as keyed by the shared secret. In a reflection attack, the attacker claims to be a valid user and requests the hash of a random value from the server. When the server returns this value and requests its own value to be hashed, the attacker opens another connection to the server. This time, the hash requested by the attacker is the value which the server requested in the first connection. When the server returns this hashed value, it is used in the first connection, authenticating the attacker successfully as the impersonated valid user.","Gain Privileges or Assume Identity
Scope: Access Control The primary result of reflection attacks is successful authentication with a target machine -- as an impersonated user.","Use different keys for the initiator and responder or of a different type of challenge for the initiator and responder.

Let the initiator prove its identity before proceeding.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
327,Use of a Broken or Risky Cryptographic Algorithm,ALLOWED,Class,"The product uses a broken or risky cryptographic algorithm or protocol.

Cryptographic algorithms are the methods by which data is scrambled to prevent observation or influence by unauthorized actors. Insecure cryptography can be exploited to expose sensitive information, modify data in unexpected ways, spoof identities of other users or devices, or other impacts.
It is very difficult to produce a secure algorithm, and even high-profile algorithms by accomplished cryptographic experts have been broken. Well-known techniques exist to break or weaken various kinds of cryptography. Accordingly, there are a small number of well-understood and heavily studied algorithms that should be used by most products. Using a non-standard or known-insecure algorithm is dangerous because a determined adversary may be able to break the algorithm and compromise whatever data has been protected.
Since the state of cryptography advances so rapidly, it is common for an algorithm to be considered ""unsafe"" even if it was once thought to be strong. This can happen when new attacks are discovered, or if computing power increases so much that the cryptographic algorithm no longer provides the amount of protection that was originally thought.
For a number of reasons, this weakness is even more challenging to manage with hardware deployment of cryptographic algorithms as opposed to software implementation. First, if a flaw is discovered with hardware-implemented cryptography, the flaw cannot be fixed in most cases without a recall of the product, because hardware is not easily replaceable like software. Second, because the hardware product is expected to work for years, the adversary's computing power will only increase over time.","Read Application Data
Scope: Confidentiality The confidentiality of sensitive data may be compromised by the use of a broken or risky cryptographic algorithm.

Modify Application Data
Scope: Integrity The integrity of sensitive data may be compromised by the use of a broken or risky cryptographic algorithm.

Hide Activities
Scope: Accountability, Non-Repudiation If the cryptographic algorithm is used to ensure the identity of the source of the data (such as digital signatures), then a broken algorithm will compromise this scheme and the source of the data cannot be proven.","Strategy: Libraries or Frameworks When there is a need to store or transmit sensitive data, use strong, up-to-date cryptographic algorithms to encrypt that data. Select a well-vetted algorithm that is currently considered to be strong by experts in the field, and use well-tested implementations. As with all cryptographic mechanisms, the source code should be available for analysis. For example, US government systems require FIPS 140-2 certification [ REF-1192 ]. Do not develop custom or private cryptographic algorithms. They will likely be exposed to attacks that are well-understood by cryptographers. Reverse engineering techniques are mature. If the algorithm can be compromised if attackers find out how it works, then it is especially weak. Periodically ensure that the cryptography has not become obsolete. Some older algorithms, once thought to require a billion years of computing time, can now be broken in days or hours. This includes MD4, MD5, SHA1, DES, and other algorithms that were once regarded as strong. [ REF-267 ]

Ensure that the design allows one cryptographic algorithm to be replaced with another in the next generation or version. Where possible, use wrappers to make the interfaces uniform. This will make it easier to upgrade to stronger algorithms. With hardware, design the product at the Intellectual Property (IP) level so that one cryptographic algorithm can be replaced with another in the next generation of the hardware product. Effectiveness: Defense in Depth

Carefully manage and protect cryptographic keys (see CWE-320 ). If the keys can be guessed or stolen, then the strength of the cryptography itself is irrelevant.

Strategy: Libraries or Frameworks Use a vetted library or framework that does not allow this weakness to occur or provides constructs that make this weakness easier to avoid [ REF-1482 ]. Industry-standard implementations will save development time and may be more likely to avoid errors that can occur during implementation of cryptographic algorithms. Consider the ESAPI Encryption feature.

When using industry-approved techniques, use them correctly. Don't cut corners by skipping resource-intensive steps ( CWE-325 ). These steps are often essential for preventing common attacks.",Examine children of this entry to see if there is a better fit,N/A
328,Use of Weak Hash,ALLOWED,Base,"The product uses an algorithm that produces a digest (output value) that does not meet security expectations for a hash function that allows an adversary to reasonably determine the original input (preimage attack), find another input that can produce the same hash (2nd preimage attack), or find multiple inputs that evaluate to the same hash (birthday attack).

A hash function is defined as an algorithm that maps arbitrarily sized data into a fixed-sized digest (output) such that the following properties hold:

The algorithm is not invertible (also called ""one-way"" or ""not reversible"")
The algorithm is deterministic; the same input produces the same digest every time


	     Building on this definition, a cryptographic hash function must also ensure that a malicious actor cannot leverage the hash function to have a reasonable chance of success at determining any of the following:

the original input (preimage attack), given only the digest
another input that can produce the same digest (2nd preimage attack), given the original input
a set of two or more inputs that evaluate to the same digest (birthday attack), given the actor can arbitrarily choose the inputs to be hashed and can do so a reasonable amount of times

What is regarded as ""reasonable"" varies by context and threat model, but in general, ""reasonable"" could cover any attack that is more efficient than brute force (i.e., on average, attempting half of all possible combinations). Note that some attacks might be more efficient than brute force but are still not regarded as achievable in the real world.
Any algorithm that does not meet the above conditions will generally be considered weak for general use in hashing.
In addition to algorithmic weaknesses, a hash function can be made weak by using the hash in a security context that breaks its security guarantees. For example, using a hash function without a salt for storing passwords (that are sufficiently short) could enable an adversary to create a ""rainbow table"" [REF-637] to recover the password under certain conditions; this attack works against such hash functions as MD5, SHA-1, and SHA-2.","Bypass Protection Mechanism
Scope: Access Control","Use an adaptive hash function that can be configured to change the amount of computational effort needed to compute the hash, such as the number of iterations (""stretching"") or the amount of memory required. Some hash functions perform salting automatically. These functions can significantly increase the overhead for a brute force attack compared to intentionally-fast functions such as MD5. For example, rainbow table attacks can become infeasible due to the high computing overhead. Finally, since computing power gets faster and cheaper over time, the technique can be reconfigured to increase the workload without forcing an entire replacement of the algorithm in use. Some hash functions that have one or more of these desired properties include bcrypt [ REF-291 ], scrypt [ REF-292 ], and PBKDF2 [ REF-293 ]. While there is active debate about which of these is the most effective, they are all stronger than using salts with hash functions with very little computing overhead. Note that using these functions can have an impact on performance, so they require special consideration to avoid denial-of-service attacks. However, their configurability provides finer control over how much CPU and memory is used, so it could be adjusted to suit the environment's needs. Effectiveness: High",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
