ID,Title,Vulnerability_Mapping,Abstraction,Description,Impact,Mitigation,Comments,Alternate_Terms
1049,Excessive Data Query Operations in a Large Data Table,ALLOWED,Base,"The product performs a data query with a large number of joins
					and sub-queries on a large data table.

While the interpretation of ""large data table"" and ""large number of joins or sub-queries"" may vary for each product or developer, CISQ recommends a default of 1 million rows for a ""large"" data table, a default minimum of 5 joins, and a default minimum of 3 sub-queries.","Reduce Performance
Scope: Other This issue can make the product perform more slowly.  If the relevant code is reachable by an attacker, then this performance problem might introduce a vulnerability.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1050,Excessive Platform Resource Consumption within a Loop,ALLOWED,Base,"The product has a loop body or loop condition that contains a control element that directly or
					indirectly consumes platform resources, e.g. messaging, sessions, locks, or file
					descriptors.

","DoS: Resource Consumption (CPU); DoS: Resource Consumption (Memory); DoS: Resource Consumption (Other); Reduce Performance
Scope: Availability This issue can make the product perform more slowly.  If an attacker can influence the number of iterations in the loop, then this performance problem might allow a denial of service by consuming more platform resources than intended.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1051,Initialization with Hard-Coded Network Resource Configuration Data,PROHIBITED,Base,The product initializes data using hard-coded values that act as network resource identifiers.,"Reduce Reliability
Scope: Other This issue can prevent the product from running reliably, e.g. if it runs in an environment does not use the hard-coded network resource identifiers. If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1052,Excessive Use of Hard-Coded Literals in Initialization,ALLOWED,Base,"The product initializes a data element using a hard-coded
					literal that is not a simple integer or static constant element.","Reduce Maintainability
Scope: Other This issue makes it more difficult to modify or maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1053,Missing Documentation for Design,PROHIBITED,Base,The product does not have documentation that represents how it is designed.,"Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue can make it more difficult to understand and maintain the product. It can make it more difficult and time-consuming to detect and/or fix vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1054,Invocation of a Control Element at an Unnecessarily Deep Horizontal Layer,PROHIBITED,Base,"The code at one architectural layer invokes code that resides
					at a deeper layer than the adjacent layer, i.e., the invocation skips at least one
					layer, and the invoked code is not part of a vertical utility layer that can be referenced from any horizontal layer.","Reduce Maintainability
Scope: Other This issue makes it more difficult to understand and maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1055,Multiple Inheritance from Concrete Classes,PROHIBITED,Base,"The product contains a class with inheritance from more than
					one concrete class.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1056,Invokable Control Element with Variadic Parameters,PROHIBITED,Base,"A named-callable or method control element has a signature that
					supports a variable (variadic) number of parameters or arguments.","Reduce Reliability
Scope: Other This issue can prevent the product from running reliably.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability. With variadic arguments, it can be difficult or inefficient for manual analysis to be certain of which function/method is being invoked.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1057,Data Access Operations Outside of Expected Data Manager Component,PROHIBITED,Base,"The product uses a dedicated, central data manager component as required by design, but it contains code that performs data-access operations that do not use this data manager.","Reduce Performance
Scope: Availability This issue can make the product perform more slowly than intended, since the intended central data manager may have been explicitly optimized for performance or other quality characteristics.  If the relevant code is reachable by an attacker, then this performance problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1058,Invokable Control Element in Multi-Thread Context with non-Final Static Storable or Member Element,ALLOWED,Base,"The code contains a function or method that
		 operates in a multi-threaded environment but owns an unsafe non-final
		                     static storable or member data element.","Reduce Reliability
Scope: Other This issue can prevent the product from running reliably.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1059,Insufficient Technical Documentation,PROHIBITED,Class,"The product does not contain sufficient
         technical or engineering documentation (whether on paper or
         in electronic form) that contains descriptions of all the
         relevant software/hardware elements of the product, such as
         its usage, structure, architectural components, interfaces, design, implementation,
         configuration, operation, etc.

When technical documentation is limited or lacking, products are more difficult to maintain.  This indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.
When using time-limited or labor-limited third-party/in-house security consulting services (such as threat modeling, vulnerability discovery, or pentesting), insufficient documentation can force those consultants to invest unnecessary time in learning how the product is organized, instead of focusing their expertise on finding the flaws or suggesting effective mitigations.
With respect to hardware design, the lack of a formal, final manufacturer reference can make it difficult or impossible to evaluate the final product, including post-manufacture verification. One cannot ensure that design functionality or operation is within acceptable tolerances, conforms to specifications, and is free from unexpected behavior. Hardware-related documentation may include engineering artifacts such as hardware description language (HDLs), netlists, Gerber files, Bills of Materials, EDA (Electronic Design Automation) tool files, etc.","Varies by Context; Hide Activities; Reduce Reliability; Quality Degradation; Reduce Maintainability
Scope: Other Without a method of verification, one cannot be sure that everything only functions as expected.",Ensure that design documentation is detailed enough to allow for post-manufacturing verification.,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1060,Excessive Number of Inefficient Server-Side Data Accesses,PROHIBITED,Base,"The product performs too many data queries without using efficient data processing functionality such as stored procedures.

While the interpretation of ""too many data queries"" may vary for each product or developer, CISQ recommends a default maximum of 5 data queries for an inefficient function/procedure.","Reduce Performance
Scope: Other This issue can make the product perform more slowly due to computational expense.  If the relevant code is reachable by an attacker, then this performance problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1061,Insufficient Encapsulation,ALLOWED,Class,"The product does not sufficiently hide the internal representation and implementation details of data or methods, which might allow external components or modules to modify data unexpectedly, invoke unexpected functionality, or introduce dependencies that the programmer did not intend.","Varies by Context; Bypass Protection Mechanism
Scope: Access Control An attacker can access data or methods that were not intended to be accessible.

Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Examine children of this entry to see if there is a better fit,N/A
1062,Parent Class with References to Child Class,PROHIBITED,Base,"The code has a parent class that contains references to a child class, its methods, or its members.","Reduce Reliability
Scope: Other This issue can prevent the product from running reliably.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1063,Creation of Class Instance within a Static Code Block,PROHIBITED,Base,"A static code block creates an instance of a class.

This pattern identifies situations where a storable data element or member data element is initialized with a value in a block of code which is declared as static.","Reduce Performance
Scope: Other This issue can make the product perform more slowly by performing initialization before it is needed.  If the relevant code is reachable by an attacker, then this performance problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1064,Invokable Control Element with Signature Containing an Excessive Number of Parameters,PROHIBITED,Base,"The product contains a function, subroutine, or method whose signature has an unnecessarily large number of
					parameters/arguments.

While the interpretation of ""large number of parameters"" may vary for each product or developer, CISQ recommends a default maximum of 7 parameters/arguments.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to understand and/or maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1065,Runtime Resource Management Control Element in a Component Built to Run on Application Servers,PROHIBITED,Base,"The product uses deployed components from application servers, but it also uses low-level functions/methods for management of resources, instead of the API provided by the application server.","Reduce Reliability
Scope: Other This issue can prevent the product from running reliably.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1066,Missing Serialization Control Element,PROHIBITED,Base,"The product contains a serializable data element that does not
					have an associated serialization method.","Reduce Reliability
Scope: Other This issue can prevent the product from running reliably, e.g. by triggering an exception.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1067,Excessive Execution of Sequential Searches of Data Resource,ALLOWED,Base,"The product contains a data query against an SQL table or view
					that is configured in a way that does not utilize an index and may cause
					sequential searches to be performed.","Reduce Performance
Scope: Availability This issue can make the product perform more slowly.  If the relevant code is reachable by an attacker, then this performance problem might introduce a vulnerability.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
