ID,Title,Vulnerability_Mapping,Abstraction,Description,Impact,Mitigation,Comments,Alternate_Terms
201,Insertion of Sensitive Information Into Sent Data,ALLOWED,Base,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.","Read Files or Directories; Read Memory; Read Application Data
Scope: Confidentiality Sensitive data may be exposed to attackers.","Specify which data in the software should be regarded as sensitive. Consider which types of users should have access to which types of data.

Ensure that any possibly sensitive data specified in the requirements is verified with designers to ensure that it is either a calculated risk or mitigated elsewhere. Any information that is not necessary to the functionality should be removed in order to lower both the overhead and the possibility of security sensitive data being sent.

Setup default error messages so that unexpected errors do not disclose sensitive information.

Strategy: Separation of Privilege Compartmentalize the system to have ""safe"" areas where trust boundaries can be unambiguously drawn. Do not allow sensitive data to go outside of the trust boundary and always be careful when interfacing with a compartment outside of the safe area. Ensure that appropriate compartmentalization is built into the system design, and the compartmentalization allows for and reinforces privilege separation functionality. Architects and designers should rely on the principle of least privilege to decide the appropriate time to use privileges and the time to drop privileges.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
208,Observable Timing Discrepancy,ALLOWED,Base,"Two separate operations in a product require different amounts of time to complete, in a way that is observable to an actor and reveals security-relevant information about the state of the product, such as whether a particular operation was successful or not.

In security-relevant contexts, even small variations in timing can be exploited by attackers to indirectly infer certain details about the product's internal operations.  For example, in some cryptographic algorithms, attackers can use timing differences to infer certain properties about a private key, making the key easier to guess.  Timing discrepancies effectively form a timing side channel.","Read Application Data; Bypass Protection Mechanism
Scope: Confidentiality, Access Control",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
209,Generation of Error Message Containing Sensitive Information,ALLOWED,Base,"The product generates an error message that includes sensitive information about its environment, users, or associated data.","Read Application Data
Scope: Confidentiality Often this will either reveal sensitive information which may be used to launch another, more focused attack  or disclose private information stored in the server. For example, an attempt to exploit a path traversal weakness ( CWE-22 ) might yield the full pathname of the installed application. In turn, this could be used to select the proper number of "".."" sequences to navigate to the targeted file. An attack using SQL injection ( CWE-89 ) might not initially succeed, but an error message could reveal the malformed query, which would expose query logic and possibly even passwords or other sensitive information used within the query.","Ensure that error messages only contain minimal details that are useful to the intended audience and no one else. The messages need to strike the balance between being too cryptic (which can confuse users) or being too detailed (which may reveal more than intended). The messages should not reveal the methods that were used to determine the error. Attackers can use detailed information to refine or optimize their original attack, thereby increasing their chances of success. If errors must be captured in some detail, record them in log messages, but consider what could occur if the log messages can be viewed by attackers. Highly sensitive information such as passwords should never be saved to log files. Avoid inconsistent messaging that might accidentally tip off an attacker about internal state, such as whether a user account exists or not.

Handle exceptions internally and do not display errors containing potentially sensitive information to a user.

Strategy: Attack Surface Reduction Use naming conventions and strong types to make it easier to spot when sensitive data is being used. When creating structures, objects, or other complex entities, separate the sensitive and non-sensitive data as much as possible. Effectiveness: Defense in Depth Note: This makes it easier to spot places in the code where data is being used that is unencrypted.

Strategy: Compilation or Build Hardening Debugging information should not make its way into a production release.

Strategy: Environment Hardening Debugging information should not make its way into a production release.

Where available, configure the environment to use less verbose error messages. For example, in PHP, disable the display_errors setting during configuration, or at runtime using the error_reporting() function.

Create default error pages or messages that do not leak any information.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
210,Self-generated Error Message Containing Sensitive Information,ALLOWED,Base,The product identifies an error condition and creates its own diagnostic or error messages that contain sensitive information.,"Read Application Data
Scope: Confidentiality","Strategy: Compilation or Build Hardening Debugging information should not make its way into a production release.

Strategy: Environment Hardening Debugging information should not make its way into a production release.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
211,Externally-Generated Error Message Containing Sensitive Information,ALLOWED,Base,"The product performs an operation that triggers an external diagnostic or error message that is not directly generated or controlled by the product, such as an error generated by the programming language interpreter that a software application uses. The error can contain sensitive system information.","Read Application Data
Scope: Confidentiality","Configure the application's environment in a way that prevents errors from being generated. For example, in PHP, disable display_errors.

Strategy: Compilation or Build Hardening Debugging information should not make its way into a production release.

Strategy: Environment Hardening Debugging information should not make its way into a production release.

Handle exceptions internally and do not display errors containing potentially sensitive information to a user. Create default error pages if necessary.

The best way to prevent this weakness during implementation is to avoid any bugs that could trigger the external error message. This typically happens when the program encounters fatal errors, such as a divide-by-zero. You will not always be able to control the use of error pages, and you might not be using a language that handles exceptions.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
212,Improper Removal of Sensitive Information Before Storage or Transfer,ALLOWED,Base,"The product stores, transfers, or shares a resource that contains sensitive information, but it does not properly remove that information before the product makes the resource available to unauthorized actors.

Resources that may contain sensitive data include documents, packets, messages, databases, etc. While this data may be useful to an individual user or small set of users who share the resource, it may need to be removed before the resource can be shared outside of the trusted group. The process of removal is sometimes called cleansing or scrubbing.
For example, a product for editing documents might not remove sensitive data such as reviewer comments or the local pathname where the document is stored. Or, a proxy might not remove an internal IP address from headers before making an outgoing request to an Internet site.","Read Files or Directories; Read Application Data
Scope: Confidentiality Sensitive data may be exposed to an unauthorized
               actor in another control sphere. This may have a wide
               range of secondary consequences that will depend on
               what data is exposed. One possibility is the exposure
               of system data - such as file locations, software
               versions, or device data - that allow an attacker to
               craft a specific, more effective attack. Alternately,
               insufficient redaction of Private Personal Information
               (PPI), Personally Identifiable Information (PII), or
               other types of information might not harm the secure
               operation of the product itself, but could be
               violations of expectations by the product's
               users.","Clearly specify which information should be regarded as private or sensitive, and require that the product offers functionality that allows the user to cleanse the sensitive information from the resource before it is published or exported to other parties.

Strategy: Separation of Privilege Compartmentalize the system to have ""safe"" areas where trust boundaries can be unambiguously drawn. Do not allow sensitive data to go outside of the trust boundary and always be careful when interfacing with a compartment outside of the safe area. Ensure that appropriate compartmentalization is built into the system design, and the compartmentalization allows for and reinforces privilege separation functionality. Architects and designers should rely on the principle of least privilege to decide the appropriate time to use privileges and the time to drop privileges.

Strategy: Attack Surface Reduction Some tools can automatically analyze
		documents to redact, strip, or ""sanitize"" private
		information, although some human review might be
		necessary. Tools may vary in terms of which document
		formats can be processed. When calling an external program to automatically
		  generate or convert documents, invoke the program with
		  any available options that avoid generating sensitive
		  metadata.  Some formats have well-defined fields that
		  could contain private data, such as Exchangeable image
		  file format (Exif), which can contain potentially
		  sensitive metadata such as geolocation, date, and time
		  [ REF-1515 ] [ REF-1516 ].

Strategy: Attack Surface Reduction Use naming conventions and strong types to make it easier to spot when sensitive data is being used. When creating structures, objects, or other complex entities, separate the sensitive and non-sensitive data as much as possible. Effectiveness: Defense in Depth Note: This makes it easier to spot places in the code where data is being used that is unencrypted.

Avoid errors related to improper resource shutdown or release ( CWE-404 ), which may leave the sensitive data within the resource if it is in an incomplete state.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
214,Invocation of Process Using Visible Sensitive Information,ALLOWED,Base,"A process is invoked with sensitive command-line arguments, environment variables, or other elements that can be seen by other processes on the operating system.

Many operating systems allow a user to list information about processes that are owned by other users. Other users could see information such as command line arguments or environment variable settings. When this data contains sensitive information such as credentials, it might allow other users to launch an attack against the product or related resources.","Read Application Data
Scope: Confidentiality",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
219,Storage of File with Sensitive Data Under Web Root,ALLOWED,Variant,"The product stores sensitive data under the web document root with insufficient access control, which might make it accessible to untrusted parties.

Besides public-facing web pages and code, products may store sensitive data, code that is not directly invoked, or other files under the web document root of the web server.  If the server is not configured or otherwise used to prevent direct access to those files, then attackers may obtain this sensitive data.","Read Application Data
Scope: Confidentiality","Avoid storing information under the web root directory.

Access control permissions should be set to prevent reading/writing of sensitive files inside/outside of the web directory.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
220,Storage of File With Sensitive Data Under FTP Root,ALLOWED,Variant,"The product stores sensitive data under the FTP server root with insufficient access control, which might make it accessible to untrusted parties.","Read Application Data
Scope: Confidentiality","Avoid storing information under the FTP root directory.

Access control permissions should be set to prevent reading/writing of sensitive files inside/outside of the FTP directory.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
223,Omission of Security-relevant Information,ALLOWED,Base,"The product does not record or display information that would be important for identifying the source or nature of an attack, or determining if an action is safe.","Hide Activities
Scope: Non-Repudiation The source of an attack will be difficult or impossible to determine. This can allow attacks to the system to continue without notice.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
224,Obscured Security-relevant Information by Alternate Name,ALLOWED,Base,"The product records security-relevant information according to an alternate name of the affected entity, instead of the canonical name.","Hide Activities; Gain Privileges or Assume Identity
Scope: Non-Repudiation, Access Control",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
243,Creation of chroot Jail Without Changing Working Directory,ALLOWED,Variant,"The product uses the chroot() system call to create a jail, but does not change the working directory afterward. This does not prevent access to files outside of the jail.

Improper use of chroot() may allow attackers to escape from the chroot jail. The chroot() function call does not change the process's current working directory, so relative paths may still refer to file system resources outside of the chroot jail after chroot() has been called.","Read Files or Directories
Scope: Confidentiality",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
250,Execution with Unnecessary Privileges,ALLOWED,Base,"The product performs an operation at a privilege level that is higher than the minimum level required, which creates new weaknesses or amplifies the consequences of other weaknesses.","Gain Privileges or Assume Identity; Execute Unauthorized Code or Commands; Read Application Data; DoS: Crash, Exit, or Restart
Scope: Confidentiality, Integrity, Availability, Access Control An attacker will be able to gain access to any resources that are allowed by the extra privileges. Common results include executing code, disabling services, and reading restricted data. New weaknesses can be exposed because running with extra privileges, such as root or Administrator, can disable the normal security checks being performed by the operating system or surrounding environment. Other pre-existing weaknesses can turn into security vulnerabilities if they occur while operating at raised privileges.","Strategy: Environment Hardening Run your code using the lowest privileges that are required to accomplish the necessary tasks [ REF-76 ]. If possible, create isolated accounts with limited privileges that are only used for a single task. That way, a successful attack will not immediately give the attacker access to the rest of the software or its environment. For example, database applications rarely need to run as the database administrator, especially in day-to-day operations.

Strategy: Separation of Privilege Identify the functionality that requires additional privileges, such as access to privileged operating system resources. Wrap and centralize this functionality if possible, and isolate the privileged code as much as possible from other code [ REF-76 ]. Raise privileges as late as possible, and drop them as soon as possible to avoid CWE-271 . Avoid weaknesses such as CWE-288 and CWE-420 by protecting all possible communication channels that could interact with the privileged code, such as a secondary socket that is only intended to be accessed by administrators.

Strategy: Attack Surface Reduction Identify the functionality that requires additional privileges, such as access to privileged operating system resources. Wrap and centralize this functionality if possible, and isolate the privileged code as much as possible from other code [ REF-76 ]. Raise privileges as late as possible, and drop them as soon as possible to avoid CWE-271 . Avoid weaknesses such as CWE-288 and CWE-420 by protecting all possible communication channels that could interact with the privileged code, such as a secondary socket that is only intended to be accessed by administrators.

Perform extensive input validation for any privileged code that must be exposed to the user and reject anything that does not fit your strict requirements.

When dropping privileges, ensure that they have been dropped successfully to avoid CWE-273 . As protection mechanisms in the environment get stronger, privilege-dropping calls may fail even if it seems like they would always succeed.

If circumstances force you to run with extra privileges, then determine the minimum access level necessary. First identify the different permissions that the software and its users will need to perform their actions, such as file read and write permissions, network socket permissions, and so forth. Then explicitly allow those actions while denying all else [ REF-76 ]. Perform extensive input validation and canonicalization to minimize the chances of introducing a separate vulnerability. This mitigation is much more prone to error than dropping the privileges in the first place.

Strategy: Environment Hardening Ensure that the software runs properly under the United States Government Configuration Baseline (USGCB) [ REF-199 ] or an equivalent hardening configuration guide, which many organizations use to limit the attack surface and potential risk of deployed software.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
256,Plaintext Storage of a Password,ALLOWED,Base,The product stores a password in plaintext within resources such as memory or files.,"Gain Privileges or Assume Identity
Scope: Access Control Storing a plaintext password in a configuration file allows anyone who can read the file to access the password-protected resource. In some contexts, even storage of a plaintext password in memory is considered a security risk if the password is not cleared immediately after it is used.","Avoid storing passwords in easily accessible locations.

Consider storing cryptographic hashes of passwords as an alternative to storing in plaintext.

A programmer might attempt to remedy the password management problem by obscuring the password with an encoding function, such as base 64 encoding, but this effort does not adequately protect the password because the encoding can be detected and decoded easily. Effectiveness: None",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
257,Storing Passwords in a Recoverable Format,ALLOWED,Base,"The storage of passwords in a recoverable format makes them subject to password reuse attacks by malicious users. In fact, it should be noted that recoverable encrypted passwords provide no significant benefit over plaintext passwords since they are subject not only to reuse by malicious attackers but also by malicious insiders. If a system administrator can recover a password directly, or use a brute force search on the available information, the administrator can use the password on other accounts.","Gain Privileges or Assume Identity
Scope: Confidentiality, Access Control User's passwords may be revealed.

Gain Privileges or Assume Identity
Scope: Access Control Revealed passwords may be reused elsewhere to impersonate the users in question.","Use strong, non-reversible encryption to protect stored passwords.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
258,Empty Password in Configuration File,ALLOWED,Variant,Using an empty string as a password is insecure.,"Gain Privileges or Assume Identity
Scope: Access Control","Passwords should be at least eight characters long -- the longer the better. Avoid passwords that are in any way similar to other passwords you have. Avoid using words that may be found in a dictionary, names book, on a map, etc. Consider incorporating numbers and/or punctuation into your password. If you do use common words, consider replacing letters in that word with numbers and punctuation. However, do not use ""similar-looking"" punctuation. For example, it is not a good idea to change cat to c@t, ca+, (@+, or anything similar. Finally, it is never appropriate to use an empty string as a password.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
259,Use of Hard-coded Password,ALLOWED,Variant,"The product contains a hard-coded password, which it uses for its own inbound authentication or for outbound communication to external components.

There are two main variations of a hard-coded password:

Inbound: the product contains an authentication mechanism that checks for a hard-coded password.
Outbound: the product connects to another system or component, and it contains a hard-coded password for connecting to that component.","Gain Privileges or Assume Identity
Scope: Access Control If hard-coded passwords are used, it is almost certain that malicious users can gain access through the account in question.

Gain Privileges or Assume Identity; Hide Activities; Reduce Maintainability
Scope: Access Control A hard-coded password typically leads to a significant authentication failure that can be difficult for the system administrator to detect. Once detected, it can be difficult to fix, so the administrator may be forced into disabling the product entirely.","For outbound authentication: store passwords outside of the code in a strongly-protected, encrypted configuration file or database that is protected from access by all outsiders, including other local users on the same system. Properly protect the key ( CWE-320 ). If you cannot use encryption to protect the file, then make sure that the permissions are as restrictive as possible.

For inbound authentication: Rather than hard-code a default username and password for first time logins, utilize a ""first login"" mode that requires the user to enter a unique strong password.

Perform access control checks and limit which entities can access the feature that requires the hard-coded password. For example, a feature might only be enabled through the system console instead of through a network connection.

For inbound authentication: apply strong one-way hashes to your passwords and store those hashes in a configuration file or database with appropriate access control. That way, theft of the file/database still requires the attacker to try to crack the password. When receiving an incoming password during authentication, take the hash of the password and compare it to the hash that you have saved. Use randomly assigned salts for each separate hash that you generate. This increases the amount of computation that an attacker needs to conduct a brute-force attack, possibly limiting the effectiveness of the rainbow table method.

For front-end to back-end connections: Three solutions are possible, although none are complete. The first suggestion involves the use of generated passwords which are changed automatically and must be entered at given time intervals by a system administrator. These passwords will be held in memory and only be valid for the time intervals. Next, the passwords used should be limited at the back end to only performing actions valid for the front end, as opposed to having full access. Finally, the messages sent should be tagged and checksummed with time sensitive values so as to prevent replay style attacks.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
260,Password in Configuration File,ALLOWED,Base,"The product stores a password in a configuration file that might be accessible to actors who do not know the password.

This can result in compromise of the system for which the password is used. An attacker could gain access to this file and learn the stored password or worse yet, change the password to one of their choosing.","Gain Privileges or Assume Identity
Scope: Access Control","Avoid storing passwords in easily accessible locations.

Consider storing cryptographic hashes of passwords as an alternative to storing in plaintext.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
261,Weak Encoding for Password,ALLOWED,Base,"Obscuring a password with a trivial encoding does not protect the password.

Password management issues occur when a password is stored in plaintext in an application's properties or configuration file. A programmer can attempt to remedy the password management problem by obscuring the password with an encoding function, such as base 64 encoding, but this effort does not adequately protect the password.","Gain Privileges or Assume Identity
Scope: Access Control",Passwords should be encrypted with keys that are at least 128 bits in length for adequate security.,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
262,Not Using Password Aging,ALLOWED,Base,"The product does not have a mechanism in place for managing password aging.

Password aging (or password rotation) is a policy that forces users to change their passwords after a defined time period passes, such as every 30 or 90 days. Without mechanisms such as aging, users might not change their passwords in a timely manner.
Note that while password aging was once considered an important security feature, it has since fallen out of favor by many, because it is not as effective against modern threats compared to other mechanisms such as slow hashes. In addition, forcing frequent changes can unintentionally encourage users to select less-secure passwords. However, password aging is still in use due to factors such as compliance requirements, e.g., Payment Card Industry Data Security Standard (PCI DSS).","Gain Privileges or Assume Identity
Scope: Access Control As passwords age, the probability that they are compromised grows.","As part of a product's design, require users to change their passwords regularly and avoid reusing previous passwords.

Developers might disable clipboard paste operations into password fields as a way to discourage users from pasting a password into a clipboard. However, this might encourage users to choose less-secure passwords that are easier to type, and it can reduce the usability of password managers [ REF-1294 ]. Effectiveness: Discouraged Common Practice",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
263,Password Aging with Long Expiration,DISCOURAGED,Base,"The product supports password aging, but the expiration period is too long.

Password aging (or password rotation) is a policy that forces users to change their passwords after a defined time period passes, such as every 30 or 90 days. A long expiration provides more time for attackers to conduct password cracking before users are forced to change to a new password.
Note that while password aging was once considered an important security feature, it has since fallen out of favor by many, because it is not as effective against modern threats compared to other mechanisms such as slow hashes. In addition, forcing frequent changes can unintentionally encourage users to select less-secure passwords. However, password aging is still in use due to factors such as compliance requirements, e.g., Payment Card Industry Data Security Standard (PCI DSS).","Gain Privileges or Assume Identity
Scope: Access Control As passwords age, the probability that they are compromised grows.","Previously, ""password expiration"" was
			   widely advocated as a defense-in-depth approach to
			   minimize the risk of weak passwords, and it has become
			   a common practice.  Password expiration requires a
			   password to be changed within a fixed time window (such
			   as every 90 days).  However, this approach has
			   significant limitations in the current threat
			   landscape, and its utility has been reduced in light of
			   the adoption of related protection mechanisms (such as
			   password complexity and computational effort), along
			   with the recognition that regular password changes
			   often caused users to generate more predictable
			   passwords. As a result, this is now a Discouraged
			   Common Practice [ REF-1488 ] [ REF-1489 ], especially as
			   the sole factor in protecting passwords. It is still
			   strongly encouraged to force password changes in case
			   of evidence of compromise, but this is not the same as
			   a forced ""expiration"" on an arbitrary time
			   frame.

Ensure that password aging is limited so that there is a defined maximum age for passwords. Note that if the expiration window is too short, it can cause users to generate poor or predictable passwords.

Ensure that the user is notified several times leading up to the password expiration.

Create mechanisms to prevent users from reusing passwords or creating similar passwords.

Developers might disable clipboard paste operations into password fields as a way to discourage users from pasting a password into a clipboard. However, this might encourage users to choose less-secure passwords that are easier to type, and it can reduce the usability of password managers [ REF-1294 ]. Effectiveness: Discouraged Common Practice","Consider CWEs related to the reliance on
            passwords or single-factor authentication, or other CWEs
            involving weak passwords.",N/A
266,Incorrect Privilege Assignment,ALLOWED,Base,"A product incorrectly assigns a privilege to a particular actor, creating an unintended sphere of control for that actor.","Gain Privileges or Assume Identity
Scope: Access Control A user can access restricted functionality and/or sensitive information that may include administrative functionality and user accounts.","Very carefully manage the setting, management, and handling of privileges. Explicitly manage trust zones in the software.

Strategy: Environment Hardening Run your code using the lowest privileges that are required to accomplish the necessary tasks [ REF-76 ]. If possible, create isolated accounts with limited privileges that are only used for a single task. That way, a successful attack will not immediately give the attacker access to the rest of the software or its environment. For example, database applications rarely need to run as the database administrator, especially in day-to-day operations.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
267,Privilege Defined With Unsafe Actions,ALLOWED,Base,"A particular privilege, role, capability, or right can be used to perform unsafe actions that were not intended, even when it is assigned to the correct entity.","Gain Privileges or Assume Identity
Scope: Access Control A user can access restricted functionality and/or sensitive information that may include administrative functionality and user accounts.","Very carefully manage the setting, management, and handling of privileges. Explicitly manage trust zones in the software.

Strategy: Environment Hardening Run your code using the lowest privileges that are required to accomplish the necessary tasks [ REF-76 ]. If possible, create isolated accounts with limited privileges that are only used for a single task. That way, a successful attack will not immediately give the attacker access to the rest of the software or its environment. For example, database applications rarely need to run as the database administrator, especially in day-to-day operations.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
268,Privilege Chaining,ALLOWED,Base,"Two distinct privileges, roles, capabilities, or rights can be combined in a way that allows an entity to perform unsafe actions that would not be allowed without that combination.","Gain Privileges or Assume Identity
Scope: Access Control A user can be given or gain access rights of another user. This can give the user unauthorized access to sensitive information including the access information of another user.","Strategy: Separation of Privilege Consider following the principle of separation of privilege. Require multiple conditions to be met before permitting access to a system resource.

Very carefully manage the setting, management, and handling of privileges. Explicitly manage trust zones in the software.

Strategy: Environment Hardening Run your code using the lowest privileges that are required to accomplish the necessary tasks [ REF-76 ]. If possible, create isolated accounts with limited privileges that are only used for a single task. That way, a successful attack will not immediately give the attacker access to the rest of the software or its environment. For example, database applications rarely need to run as the database administrator, especially in day-to-day operations.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
269,Improper Privilege Management,DISCOURAGED,Class,"The product does not properly assign, modify, track, or check privileges for an actor, creating an unintended sphere of control for that actor.","Gain Privileges or Assume Identity
Scope: Access Control","Very carefully manage the setting, management, and handling of privileges. Explicitly manage trust zones in the software.

Strategy: Separation of Privilege Follow the principle of least privilege when assigning access rights to entities in a software system.

Strategy: Separation of Privilege Consider following the principle of separation of privilege. Require multiple conditions to be met before permitting access to a system resource.","If an error or mistake allows privilege escalation, then use the CWE ID for that mistake. Avoid using CWE-269 when only phrases such as ""privilege escalation"" or ""gain privileges"" are available, as these indicate technical impact of the vulnerability - not the root cause weakness. If the root cause seems to be directly related to privileges, then examine the children of CWE-269 for additional hints, such as Execution with Unnecessary Privileges ( CWE-250 ) or Incorrect Privilege Assignment ( CWE-266 ).",N/A
270,Privilege Context Switching Error,ALLOWED,Base,The product does not properly manage privileges while it is switching between different contexts that have different privileges or spheres of control.,"Gain Privileges or Assume Identity
Scope: Access Control A user can assume the identity of another user with separate privileges in another context. This will give the user unauthorized access that may allow them to acquire the access information of other users.","Very carefully manage the setting, management, and handling of privileges. Explicitly manage trust zones in the software.

Strategy: Environment Hardening Run your code using the lowest privileges that are required to accomplish the necessary tasks [ REF-76 ]. If possible, create isolated accounts with limited privileges that are only used for a single task. That way, a successful attack will not immediately give the attacker access to the rest of the software or its environment. For example, database applications rarely need to run as the database administrator, especially in day-to-day operations.

Strategy: Separation of Privilege Consider following the principle of separation of privilege. Require multiple conditions to be met before permitting access to a system resource.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
271,Privilege Dropping / Lowering Errors,ALLOWED,Class,"The product does not drop privileges before passing control of a resource to an actor that does not have those privileges.

In some contexts, a system executing with elevated permissions will hand off a process/file/etc. to another process or user. If the privileges of an entity are not reduced, then elevated privileges are spread throughout a system and possibly to an attacker.","Gain Privileges or Assume Identity
Scope: Access Control If privileges are not dropped, neither are access rights of the user. Often these rights can be prevented from being dropped.

Gain Privileges or Assume Identity; Hide Activities
Scope: Access Control, Non-Repudiation If privileges are not dropped, in some cases the system may record actions as the user which is being impersonated rather than the impersonator.","Strategy: Separation of Privilege Compartmentalize the system to have ""safe"" areas where trust boundaries can be unambiguously drawn. Do not allow sensitive data to go outside of the trust boundary and always be careful when interfacing with a compartment outside of the safe area. Ensure that appropriate compartmentalization is built into the system design, and the compartmentalization allows for and reinforces privilege separation functionality. Architects and designers should rely on the principle of least privilege to decide the appropriate time to use privileges and the time to drop privileges.

Very carefully manage the setting, management, and handling of privileges. Explicitly manage trust zones in the software.

Strategy: Separation of Privilege Consider following the principle of separation of privilege. Require multiple conditions to be met before permitting access to a system resource.",Examine children of this entry to see if there is a better fit,N/A
272,Least Privilege Violation,ALLOWED,Base,The elevated privilege level required to perform operations such as chroot() should be dropped immediately after the operation is performed.,"Gain Privileges or Assume Identity; Read Application Data; Read Files or Directories
Scope: Access Control, Confidentiality An attacker may be able to access resources with the elevated privilege that could not be accessed with the attacker's original privileges. This is particularly likely in conjunction with another flaw, such as a buffer overflow.","Very carefully manage the setting, management, and handling of privileges. Explicitly manage trust zones in the software.

Strategy: Separation of Privilege Follow the principle of least privilege when assigning access rights to entities in a software system.

Strategy: Separation of Privilege Compartmentalize the system to have ""safe"" areas where trust boundaries can be unambiguously drawn. Do not allow sensitive data to go outside of the trust boundary and always be careful when interfacing with a compartment outside of the safe area. Ensure that appropriate compartmentalization is built into the system design, and the compartmentalization allows for and reinforces privilege separation functionality. Architects and designers should rely on the principle of least privilege to decide the appropriate time to use privileges and the time to drop privileges.",Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
